start,end,duration,speaker,language,text,confidence
946.0,954.0,8.0,SPEAKER_02,de,"Ich denke, du hast es für die User in der Azure Portal-Authentik gemacht.",0.1509
954.0,957.0,3.0,SPEAKER_02,de,"Portal-Office, das ist ein Tenant.",0.2807
957.0,959.0,2.0,SPEAKER_02,de,Dann kann ich das mitnehmen.,0.2807
959.0,967.0,8.0,SPEAKER_06,de,Das war meine Ziele.,0.2807
967.0,972.0,5.0,SPEAKER_06,de,Ich habe alle Aufgaben in ListBlick erledigt.,0.2807
972.0,979.0,7.0,SPEAKER_06,de,"Ich bin froh, dass ich langsam mehr technische Dinge verstehe.",0.2807
979.0,986.0,7.0,SPEAKER_06,de,Ich bin ein neuer Pio und ein Entwickler.,0.152
986.0,992.0,6.0,SPEAKER_06,de,"Es gibt keine neuen Tatsache,",0.152
992.0,996.0,4.0,SPEAKER_06,de,"aber es ist Zeit, dass wir Dinge in der Pipeline haben.",0.152
996.0,1001.0,5.0,SPEAKER_06,de,Ich werde mich an die Tasche nehmen.,0.152
1001.0,1004.0,3.0,SPEAKER_06,de,Der Pio ist ein Tech Pio.,0.152
1004.0,1010.0,6.0,SPEAKER_06,de,Ich habe es nur ein Pio.,0.2034
1010.0,1016.0,6.0,SPEAKER_06,de,Seit der Grundlage habe ich diese Woche 3x trainiert.,0.2034
1016.0,1020.0,4.0,SPEAKER_06,de,Ich bin 10 km weniger als 1 Stunde gelaufen.,0.2034
1020.0,1026.0,6.0,SPEAKER_06,de,Das war meine Highlights.,0.2034
1027.0,1032.0,5.0,SPEAKER_04,de,"Danke, Rolf.",0.1599
1032.0,1038.0,6.0,SPEAKER_02,de,"Diese Woche war es ein Grund,",0.1599
1038.0,1042.0,4.0,SPEAKER_02,de,"darüber zu schauen,",0.1599
1042.0,1046.0,4.0,SPEAKER_02,de,ob es so sein soll.,0.1599
1046.0,1050.0,4.0,SPEAKER_02,de,Wir haben mit einer Division live die Konfigurationen gemacht.,0.1599
1050.0,1054.0,4.0,SPEAKER_02,de,"Wir haben einen Approval,",0.317
1054.0,1058.0,4.0,SPEAKER_02,de,der über verschiedene Entitäten läuft.,0.317
1058.0,1062.0,4.0,SPEAKER_02,de,"Dieser User hat finanziell die Kompetenz,",0.317
1062.0,1066.0,4.0,SPEAKER_02,de,diesen Claim freizugeben.,0.317
1066.0,1070.0,4.0,SPEAKER_02,de,Wir haben von einem halben Jahr umgesetzt.,0.317
1070.0,1074.0,4.0,SPEAKER_02,de,"Wir gehen live,",0.317
1074.0,1078.0,4.0,SPEAKER_02,de,wo ich im Urlaub bin.,0.317
1078.0,1082.0,4.0,SPEAKER_02,de,Ich habe das mit einer Division live geplant.,0.2077
1082.0,1086.0,4.0,SPEAKER_02,de,"Das war ein Ziel,",0.2077
1086.0,1090.0,4.0,SPEAKER_02,de,die Product of the Month Logik registriert zu haben.,0.2077
1090.0,1094.0,4.0,SPEAKER_02,de,"Christian, es ist auch geschehen.",0.2077
1094.0,1098.0,4.0,SPEAKER_02,de,Wir waren sehr zufrieden.,0.2077
1098.0,1102.0,4.0,SPEAKER_02,de,"Es geht darum,",0.2077
1102.0,1106.0,4.0,SPEAKER_02,de,wie wir diese Konfigurationen mit den 5 Properties in dem Chasen,0.2077
1106.0,1110.0,4.0,SPEAKER_02,de,noch etwas sperrig sind.,0.3465
1110.0,1114.0,4.0,SPEAKER_02,de,"Ideen gehen in Richtung eigene Feldwerte,",0.3465
1114.0,1118.0,4.0,SPEAKER_02,de,eine eigene Entität.,0.3465
1118.0,1122.0,4.0,SPEAKER_02,de,Sonst wurden alle Kontaktformulare angefasst.,0.3465
1122.0,1126.0,4.0,SPEAKER_02,de,Wir mussten die in Lead und Kontaktformulare überführen.,0.3465
1126.0,1130.0,4.0,SPEAKER_02,de,"Wir mussten ein paar Standardfelder mit einfügen, die versteckt sind.",0.3465
1130.0,1134.0,4.0,SPEAKER_02,de,"Aber automatisiert befüllt werden, wenn der Kontakt wiedererkannt wird.",0.3465
1134.0,1138.0,4.0,SPEAKER_02,de,"Man sieht dann Informationen, wie sein Department mitzieht.",0.3516
1138.0,1142.0,4.0,SPEAKER_02,de,Es ist erledigt.,0.3516
1142.0,1146.0,4.0,SPEAKER_02,de,Und den Adobe Sign Process für unsere AVVs.,0.3516
1146.0,1150.0,4.0,SPEAKER_02,de,Entitäten sind da.,0.3516
1150.0,1154.0,4.0,SPEAKER_02,de,Den Flow muss ich kopieren.,0.3516
1154.0,1158.0,4.0,SPEAKER_02,de,Das ist nämlich schon existierender.,0.3516
1158.0,1162.0,4.0,SPEAKER_02,de,Ich warte auf das AVV-Template.,0.3516
1162.0,1166.0,4.0,SPEAKER_02,de,Ich habe ein paar kleine Anpassungen.,0.3102
1166.0,1169.0,3.0,SPEAKER_02,de,"Ich habe einen Montag,",0.3102
1169.0,1173.0,4.0,SPEAKER_02,de,dann kann ich das DCP-Template dazu anpassen.,0.3102
1173.0,1177.0,4.0,SPEAKER_02,de,"Jeder, der DCP-Erfahrung sammeln will, meldet sich freiwillig.",0.3102
1177.0,1181.0,4.0,SPEAKER_02,de,"Und kann das machen, sind ein paar kleine Anpassungen.",0.3102
1181.0,1185.0,4.0,SPEAKER_02,de,Warum bin ich der Beste? Die Woche lief gut.,0.3102
1185.0,1189.0,4.0,SPEAKER_02,de,"Wir hatten heute wieder 2 Stunden Meeting,",0.3102
1189.0,1192.0,3.0,SPEAKER_02,de,die jetzt hergekommen sind.,0.3552
1192.0,1195.0,3.0,SPEAKER_02,de,"Weil sehr viele Themen jetzt aufkamen,",0.3552
1195.0,1198.0,3.0,SPEAKER_02,de,die nicht in der ursprünglichen Projektplanung erwähnt wurden.,0.3552
1198.0,1201.0,3.0,SPEAKER_02,de,Das bedeutet einfach mehr Arbeit.,0.3552
1201.0,1204.0,3.0,SPEAKER_02,de,"Mehr Zeit, die man drücken kann.",0.3552
1204.0,1207.0,3.0,SPEAKER_02,de,"Mehr Hilfe, die man geben kann.",0.3552
1207.0,1210.0,3.0,SPEAKER_02,de,"Aber nichts, was wir jetzt nicht hinkriegen, bis zu Go Live.",0.3552
1210.0,1213.0,3.0,SPEAKER_02,de,"Und weil ich heute Urlaubstag habe,",0.3552
1213.0,1216.0,3.0,SPEAKER_02,de,mich vom Team noch ins Wochenende verabschieden kann.,0.3552
1216.0,1219.0,3.0,SPEAKER_02,de,Ich habe dann auf einen Geburtstagsessen,0.382
1219.0,1222.0,3.0,SPEAKER_02,de,und morgen auf eine Hochzeit gehen darf.,0.382
1222.0,1225.0,3.0,SPEAKER_02,de,"Dann wünsche ich sehr, sehr viel Spaß dir.",0.382
1225.0,1228.0,3.0,SPEAKER_02,de,Danke euch.,0.382
1228.0,1232.0,4.0,SPEAKER_02,de,"Jan wird für unser Team die Folie vorstellen,",0.382
1232.0,1235.0,3.0,SPEAKER_02,de,gleich im Town Hall.,0.382
1235.0,1239.0,4.0,SPEAKER_02,de,"Ich habe die Infos, die ihr mir gegeben habt, eingetragen.",0.382
1239.0,1242.0,3.0,SPEAKER_02,de,Viel Spaß euch auf jeden Fall.,0.382
1242.0,1245.0,3.0,SPEAKER_02,de,Und ein schönes Wochenende.,0.382
1245.0,1248.0,3.0,SPEAKER_00,de,Danke dir gleich.,0.3302
1248.0,1251.0,3.0,SPEAKER_04,de,Oder gibt es andere Themen?,0.3302
1251.0,1254.0,3.0,SPEAKER_04,de,So viel.,0.3302
1254.0,1257.0,3.0,SPEAKER_04,de,Nicht alle.,0.3302
1257.0,1260.0,3.0,SPEAKER_01,de,Wir kommen noch eine Fabi Zeit für uns.,0.3302
1260.0,1263.0,3.0,SPEAKER_01,de,Irgendwas müssen wir doch noch haben.,0.3302
1263.0,1266.0,3.0,SPEAKER_01,de,Es gibt erst um Halbkuchen.,0.3302
1266.0,1269.0,3.0,SPEAKER_02,de,"Auf jeden Fall bisher ein entspannter Urlaubstag,",0.3302
1269.0,1272.0,3.0,SPEAKER_02,de,außer das Refrain.,0.3302
1272.0,1275.0,3.0,SPEAKER_02,de,Wir sehen uns nächste Woche.,0.303
1275.0,1278.0,3.0,SPEAKER_02,de,Bis Montag.,0.303
1278.0,1281.0,3.0,SPEAKER_04,de,Ciao.,0.303
1302.0,1305.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1305.0,1308.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1308.0,1311.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1311.0,1314.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1314.0,1317.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1317.0,1320.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1320.0,1323.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1323.0,1326.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1326.0,1329.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.3058
1329.0,1332.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1332.0,1335.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1335.0,1338.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1338.0,1341.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1341.0,1344.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1344.0,1347.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1347.0,1350.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1350.0,1353.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
1353.0,1356.0,3.0,SPEAKER_00,de,Ich habe noch ein paar Sachen zu tun.,0.4467
